@relation indianpine

@attribute coord_x numeric
@attribute coord_y numeric
@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric

@data
21,54,13.254066,5.788306,-0.153963,4.11449,-2.418117,0.515888,-0.956534,0.444528,-1.083985
21,55,13.522834,6.030343,-0.703234,3.79686,-1.229437,0.581245,-1.469442,-0.111628,-0.035383
21,56,12.688647,4.242107,-1.579015,3.386484,0.46751,0.713755,0.821785,-0.544209,0.997428
21,57,10.552629,4.172694,-1.652867,2.808377,0.303603,0.151566,0.827667,-1.101817,0.18735
21,58,10.49692,1.980497,-1.011279,2.623762,1.238951,0.77462,0.701212,-0.775531,0.133581
21,60,7.936027,0.023819,0.041293,0.870999,1.417564,0.168738,1.07726,0.378087,-1.236154
21,61,5.794221,-2.741311,0.524142,0.358239,1.395059,0.883596,0.735102,0.970629,-0.409982
21,62,6.292954,-1.104044,0.228745,0.690939,1.508753,0.561177,-0.160963,1.315259,-0.886715
21,63,5.070812,-2.286389,0.554077,0.685065,1.354203,0.928954,-0.057384,0.980646,-1.45771
21,64,5.260784,-2.216597,0.242151,0.041055,1.35023,1.060868,1.416086,0.553239,-1.790361
21,65,9.979229,3.909346,-1.980602,1.608049,0.132114,1.106005,0.32254,-1.149896,0.214587
21,66,6.066433,-2.295793,0.347959,0.638722,1.151797,0.482692,0.989732,0.977851,-1.108063
21,67,11.780286,7.712923,2.6572,0.660142,-3.501856,1.226759,-1.397308,1.51433,-0.779312
21,68,11.20333,5.65721,-0.32126,2.028269,-3.318309,1.367489,-0.189896,0.624996,-0.100586
21,69,11.46406,6.717757,-0.391882,1.2417,-2.986434,2.214925,0.93751,1.12284,0.827104
21,70,7.957972,0.640544,-0.026684,0.486675,1.401907,0.892315,1.170174,0.489573,-0.623188
21,71,4.22382,-6.352233,1.412338,0.712521,0.406484,1.704171,-0.40972,0.520069,-0.707488
21,74,-21.045022,10.388034,-1.207776,1.681639,1.53912,1.778235,-0.828846,0.207758,0.53758
21,75,-21.342735,10.990265,-1.303725,1.766999,-1.38503,1.419235,-0.325439,-0.723006,-0.638764
21,76,-20.64965,6.968853,0.149177,0.557277,1.474938,1.229563,-0.249368,1.401046,-0.348186
21,77,-20.110118,7.321812,-1.19211,1.461804,1.168541,1.601963,0.492183,-0.149141,1.657124
21,78,-20.738343,8.042228,-1.370957,1.385053,1.313959,1.594418,-1.019774,0.011227,1.356278
21,79,-20.09314,8.269771,-1.301303,1.404447,1.207421,1.635885,-0.954908,0.056259,1.049059
21,80,-20.600216,7.599551,-1.127652,1.54856,1.003394,1.057071,-0.793899,0.036802,0.458807
21,81,-21.243827,9.289843,-1.635384,1.060485,1.335507,1.776638,-0.330403,-0.185563,-0.638122
21,82,-21.501691,12.383082,-1.504546,1.64445,-1.25721,1.556484,-0.333713,-0.628006,-0.679788
21,83,-21.735926,11.717106,-1.970033,1.0128,0.119264,1.36169,1.041202,-1.308839,-0.664485
21,84,-20.781931,10.518926,-2.151725,1.18622,0.430582,1.968458,0.034813,-0.217378,1.405115
21,85,-20.689689,7.956689,-1.560712,1.050362,1.338422,1.530626,0.19808,-0.046856,1.048064
21,86,-18.698734,2.433114,0.430712,-0.14253,0.671863,0.047754,1.310875,0.2207,-0.525255
21,123,-14.226188,-10.021348,2.291911,1.701942,-0.840165,0.032563,-0.426488,-0.947304,-0.848116
21,124,-14.838481,-11.82929,2.430381,1.696835,-0.937326,0.629735,0.0863,-1.313955,-1.322164
21,125,-13.928398,-9.897194,2.022482,1.05555,-0.716163,0.16537,0.045314,-1.348393,-1.641252
21,127,9.869764,5.672,0.775135,-0.443152,-3.540234,1.044809,-0.09859,0.297007,-2.766812
21,128,11.016925,5.532565,-0.948209,0.585692,-3.289178,0.793968,0.942705,-0.069171,-1.320895
21,129,9.717472,3.857371,-3.189911,-0.310114,0.160482,0.596285,0.685245,-0.974178,0.262938
21,130,10.38828,3.013263,-2.226446,-0.025038,-2.77361,1.210488,0.841837,-0.212022,0.056042
21,131,9.225537,3.638356,-2.583282,0.565988,-1.314972,0.737085,-0.999856,-0.359446,-0.324739
21,132,10.304825,4.66725,-2.382865,0.057991,-2.544844,0.974633,0.750288,-0.291748,-1.386576
21,133,7.654208,0.023489,-3.019709,-0.79922,0.098259,0.228501,0.067498,-0.775426,-0.272387
21,134,6.185427,-1.695232,-2.909114,-1.876366,1.207338,0.158261,0.017988,-0.461511,-0.2918
21,135,7.244604,0.364207,-3.478345,-0.858697,0.126017,-0.663003,-1.370474,-1.121497,-0.640028
22,1,1.699203,-12.535977,1.372592,-0.570125,-0.907094,1.539921,-1.355213,-0.149101,1.049534
22,2,2.735545,-10.050914,1.140401,-0.423685,-0.564794,0.716099,0.194902,0.548525,2.173172
22,3,3.010226,-9.813869,1.038065,-0.519371,-0.189098,1.662007,0.610617,0.221318,0.711445
22,4,3.860529,-6.126943,1.053438,0.144353,0.360147,0.600029,-1.856536,0.716506,-0.685509
22,5,4.171967,-5.786283,0.642543,-0.138042,0.53543,0.647977,0.440352,0.772588,0.339164
22,6,4.183428,-9.009409,1.067867,-0.339519,-0.117442,0.921761,0.436341,0.29125,1.263906
22,7,2.892941,-11.776847,1.287318,-0.411881,-0.662302,0.60073,0.136319,-0.081723,-0.257637
22,8,4.000451,-5.939998,0.566615,-0.397506,0.267236,1.181419,0.842927,0.580684,0.787228
22,9,5.211026,-2.149276,0.502502,0.623811,1.403449,0.235548,0.882033,1.150484,-0.035834
22,10,6.682534,-1.348162,0.544987,0.631017,1.321543,0.10452,1.202751,0.972338,-1.411607
22,11,7.91336,0.512487,0.24605,1.235486,1.481646,-0.214817,0.114875,0.827754,-0.540228
22,12,8.291791,1.271843,0.331415,1.555292,1.482116,-0.267742,-1.202945,0.899379,-0.771901
22,13,6.745152,1.435437,-0.032263,0.709977,1.462207,-0.643629,1.803327,0.154713,-1.766977
22,14,7.077123,1.491956,0.181192,1.414225,1.371117,-0.576505,1.456597,0.946613,0.878355
22,15,5.716917,-1.403438,0.307353,0.538882,1.299742,0.334903,1.399125,1.022922,-0.153072
22,16,5.925467,-4.231794,0.77512,0.352245,0.706865,0.570414,0.603369,0.94486,0.150379
22,17,2.503457,-13.19936,1.032769,-0.869327,-0.755904,1.058041,0.182692,-0.616029,-1.258874
22,18,-0.713943,-19.51276,1.580615,-0.614221,-1.54394,2.25373,-1.262373,-1.224589,-0.20287
22,20,2.476582,-10.332512,2.65079,2.170041,-0.847843,-0.050186,0.903597,0.682058,2.828636
22,21,4.717805,-9.595068,0.788174,-0.613233,-0.163447,0.954166,0.036826,0.701722,1.089016
22,22,8.50524,-1.791906,-0.21803,-0.771519,1.135011,-0.435059,0.741501,0.95812,-1.223302
22,23,10.304301,1.1698,-2.041773,1.66813,0.166892,-0.191749,0.582521,-0.997331,0.09761
22,24,8.889341,0.340932,-1.635248,1.026395,1.409555,0.390367,0.414082,-0.084515,0.253907
22,25,9.540299,2.036054,-2.074074,0.509051,1.218772,0.372779,0.48181,-0.868013,0.415868
22,31,11.627033,11.169469,7.231201,-1.606618,0.30013,1.188612,0.781019,-0.752266,1.119665
22,32,9.355186,4.493792,-2.235749,0.231652,-2.799408,0.841994,0.863701,0.030609,-0.043626
22,33,3.264742,-5.523239,-0.27033,-2.222939,0.451084,1.094668,0.249701,0.853484,1.085253
22,34,7.937344,3.389861,-2.921239,0.089579,0.001399,0.661587,0.199196,-0.998651,0.031436
22,35,11.611681,9.769458,7.047587,-1.911298,0.491265,1.563504,1.650944,-1.355147,-0.992961
22,36,11.397673,10.986988,6.35326,-1.856382,3.738578,1.126629,-1.792964,-1.617367,0.790543
22,37,11.853936,11.072518,6.159605,-1.811562,3.8597,0.840112,0.738072,-1.672271,0.320822
22,38,10.854629,8.976507,7.48077,-1.296652,0.301267,1.167228,0.816231,-1.121675,1.331367
22,44,0.557374,1.458918,-2.314493,-0.126918,0.5777,-1.464424,-0.78358,-0.698308,-0.093358
22,45,8.15478,8.561192,5.973901,-1.032897,-1.587847,1.606461,0.970829,-0.726274,-0.160952
22,46,8.470098,8.244821,6.195311,-0.522232,-1.650905,1.5277,-1.980768,-0.307853,0.240631
22,47,11.232376,10.63603,6.87479,-1.159618,2.089468,1.011829,-1.414084,-1.262302,-0.514543
22,48,14.282571,14.087397,3.83101,1.901972,6.795916,-0.608245,-1.71787,0.777339,1.38746
22,49,14.775796,14.003279,3.182302,1.025247,6.695687,-0.161133,0.931042,0.467986,1.882321
22,50,13.963673,13.209451,4.771821,1.038183,6.576151,0.007222,-1.277261,-0.084676,0.418486
22,52,8.65137,4.847918,-1.181516,3.442737,-0.042518,-1.091296,-1.426648,-0.657821,-0.384573
22,53,12.788531,5.739159,-0.262009,4.395358,-1.050382,0.060186,-1.187762,0.311432,-0.25029
22,54,12.213655,4.169346,-1.221918,3.773684,0.450725,0.537081,1.332679,-0.718994,1.166296
22,55,11.627151,4.005749,-0.806584,4.293695,0.384423,-0.140175,-1.433043,-0.614749,-0.045744
22,56,11.705092,3.05505,-1.193495,3.75916,0.373218,0.801255,0.886771,-0.799076,0.700365
22,57,9.846258,2.823417,-1.476613,3.098621,0.240418,0.407134,0.788843,-1.013233,0.210339
22,58,10.691812,2.974249,-1.362632,3.404536,0.558869,0.361894,-1.55233,-0.86751,-0.631537
22,74,-21.057857,9.984804,-1.276273,1.510259,1.481488,1.848429,-0.666603,0.05768,0.243471
22,75,-20.696272,9.399204,-1.42928,1.391333,1.246498,1.65511,0.106433,0.051761,1.343685
22,76,-20.753477,7.04953,0.010017,0.482802,1.662308,1.953181,-0.060266,1.690717,0.739631
22,77,-20.75618,10.269719,-2.001982,1.618058,0.234768,2.265175,0.541882,-0.279124,1.501707
22,78,-20.822994,7.989037,-1.296676,1.35882,1.143008,1.619853,-0.50401,-0.010293,1.198604
22,79,-19.760284,6.780483,-0.61626,0.773309,1.169363,1.243435,0.704284,0.60494,0.985404
22,80,-19.548678,4.875292,0.338355,0.63168,1.030322,0.935152,-0.156842,1.624557,0.856411
22,81,-20.482813,6.956968,-0.133905,-0.086019,1.239039,1.133622,1.109515,1.186389,-0.247244
22,82,-21.388748,11.474481,-1.837344,1.215311,0.081754,1.061636,0.61018,-1.188818,-0.562789
22,83,-21.492352,11.858885,-1.989261,1.153351,0.111086,1.091828,-0.013283,-1.210226,-0.605999
22,84,-20.657105,10.253249,-2.029135,1.300205,0.239772,1.710889,-0.521459,-0.611653,0.367936
22,85,-20.198914,5.627468,0.419448,1.089681,1.131691,0.872364,-0.430765,1.562846,0.32307
22,122,-14.590143,-8.266418,2.222619,1.180148,-0.871627,0.100023,-0.096609,-1.271754,-0.782459
22,123,-14.849692,-9.152473,2.383339,1.61616,-0.861302,0.349212,-0.584524,-1.381448,-0.658923
22,124,-14.698471,-10.210991,2.469999,1.635426,-0.956329,0.841157,-0.065661,-1.30816,-0.775417
22,125,-14.077247,-9.036081,2.290644,1.293761,-0.794155,0.355973,-0.56107,-1.316883,-0.960784
22,127,9.228122,6.133423,-1.357741,-0.124765,-3.120501,1.363864,0.29705,-0.483501,-1.529347
22,128,11.213265,5.529843,1.006715,-0.194648,-3.962193,1.988334,1.279424,-0.871478,-0.839211
22,129,9.428424,2.35015,-2.942795,0.016944,-1.331634,0.58007,0.948289,-0.997813,-0.750251
22,130,11.003459,4.695121,-2.475902,-0.090037,-2.672277,1.501832,0.461526,0.101615,0.179699
22,131,8.899039,4.241664,-2.702923,0.198858,-1.284154,0.787347,0.354176,-0.473062,0.184559
22,132,10.75856,3.623332,-2.921155,0.572668,0.441858,0.89101,0.460167,-1.06824,-0.173726
22,133,7.766343,-0.111478,-2.826404,-0.624967,0.137989,-0.116409,-2.343889,-0.618863,-0.239178
22,134,6.906785,-1.065304,-2.737446,-1.869956,1.142518,-0.088142,-1.543477,-0.448295,-0.496221
22,135,7.414605,0.608199,-3.512005,-1.140245,0.077755,-1.041004,-1.280903,-1.25089,-1.465789
23,1,-0.525359,-16.872674,1.561837,-0.434963,-1.448087,2.54888,0.033255,-0.949072,1.620948
23,2,1.608066,-12.883492,1.483985,-0.139329,-0.937092,1.883218,-1.324793,0.240937,2.075566
23,3,2.898637,-8.993104,1.072926,-0.289385,-0.039415,1.489707,-0.832285,0.529839,0.643163
23,4,4.770226,-3.994287,0.756146,-0.066172,0.74424,0.687207,0.409962,0.794563,0.820839
23,5,5.000129,-2.999245,0.66184,0.497098,1.022395,-0.287048,-1.478877,0.940403,-1.285849
23,6,4.289786,-7.273922,0.936909,-0.383857,0.165309,1.291598,0.556029,0.801505,1.921953
23,7,3.003506,-11.44768,1.632523,-0.002532,-0.427853,1.193554,-2.272249,0.260621,-0.013424
23,8,5.066754,-5.171495,0.589733,-0.042728,0.490406,1.096705,0.363513,1.106941,1.203463
23,9,6.451793,-0.677638,0.32781,0.789287,1.484631,0.455663,1.399737,1.322551,-0.014125
23,10,7.264616,-0.81799,0.5752,0.972804,1.373939,0.243262,1.168271,1.195953,-0.920746
23,11,8.03417,0.058284,0.476931,1.343152,1.286348,0.218186,1.560478,0.72452,0.300545
23,12,7.934131,0.246,0.653259,1.742644,1.087411,-0.170094,1.601984,0.639688,0.231654
23,13,6.411864,-0.450818,0.637576,1.438767,1.265879,-0.665781,-1.104298,0.714767,-1.418167
23,14,5.700806,-1.912081,0.98906,1.196471,0.876868,-0.304769,-1.570546,1.513164,0.254271
23,15,4.79272,-4.798027,0.798976,0.226224,0.531262,0.848513,0.629475,0.605416,-0.358868
23,16,4.560396,-10.142655,1.176033,-0.133378,-0.309257,0.932438,-1.495314,0.403683,0.789704
23,17,0.677754,-18.602902,1.451896,-1.002854,-1.642131,2.141374,-1.503446,-1.49011,-0.398304
23,18,-1.105388,-20.044353,2.043529,-0.080916,-1.803212,1.996179,-1.068992,-1.461692,0.110749
23,21,4.8196,-8.296009,0.672822,-0.937563,-0.009333,0.652119,0.28515,0.464343,-0.134872
23,22,9.041263,-1.21341,-0.283412,-0.468836,1.414079,0.276112,1.056426,1.248403,0.215361
23,23,10.75151,1.291178,-1.453569,1.515513,1.138204,-0.10131,-0.511172,-0.391499,0.111827
23,24,10.176867,1.019419,-1.433811,1.560345,1.123845,0.260271,0.519187,-0.51561,1.304013
23,25,7.110122,1.020567,-0.621971,1.509477,1.02126,-0.847153,1.24134,0.217585,1.374242
23,31,7.768088,5.984286,0.299473,-0.314531,-3.702794,1.57346,0.712271,0.430558,0.927802
23,32,6.028487,-1.897783,-0.671717,-1.808533,1.142095,0.395304,0.15169,1.275624,0.446701
23,33,4.099238,-5.240432,-0.47011,-1.670641,0.817703,1.036433,0.680885,0.927722,0.153435
23,34,10.451972,7.585246,2.610529,-1.129941,-3.190813,1.704072,1.076073,1.865655,-0.486931
23,35,12.413093,10.826848,6.805762,-1.616197,2.147714,1.547865,0.892202,-1.076126,0.78908
23,36,11.739017,11.803145,6.476949,-1.339703,4.563128,1.124818,0.782189,-1.405563,1.139229
23,37,11.025543,10.249041,7.035841,-1.726095,0.366894,1.465119,1.58504,-1.277744,-0.518084
23,38,10.455261,8.370195,2.952816,-0.647173,-3.363177,0.8156,1.279986,1.982894,-1.099945
23,44,-0.440667,-2.30628,-0.117172,-0.047665,0.872715,-1.883838,0.974996,1.043494,-0.523884
23,45,8.180888,8.765508,6.039727,-0.745095,-1.679214,1.194791,1.06757,-0.856644,-0.376115
23,46,8.453004,8.539937,3.282521,0.09594,-3.420274,0.661797,-1.095919,2.373876,-0.650419
23,47,8.46588,7.867614,0.781302,-0.25119,-3.431967,1.565283,1.458129,1.464112,-0.696075
23,48,11.788201,11.172538,7.00154,0.379878,5.013652,0.499802,-2.047179,-0.636057,0.237662
23,49,13.069712,12.011776,6.626714,-0.823501,2.245112,0.833113,1.096416,-1.313803,-0.749574
23,50,12.363323,11.955534,6.767367,-0.663289,3.927211,0.213249,-1.711184,-1.441953,-0.920774
23,52,8.357176,4.961744,-1.643788,2.643375,0.195874,-0.537714,1.31602,-1.06606,-0.312288
23,53,11.300221,4.616909,-0.71675,4.712983,0.473814,-0.475471,-1.52809,-0.48471,-0.423285
23,54,11.401918,3.582713,-0.854321,4.219706,0.384206,-0.117477,-0.050001,-0.778561,0.045018
23,55,10.415135,3.159956,-0.97713,3.926678,0.342751,0.179914,0.899295,-1.056929,0.353607
23,56,11.943459,4.100883,-0.852427,4.489134,0.577924,-0.030272,-1.116501,-0.612231,-0.880255
23,57,11.914811,5.188554,-0.819353,3.164371,-2.585472,0.682161,1.506056,0.142886,0.044537
23,58,11.743373,4.709925,-1.569898,2.924031,-0.77484,0.654533,-0.135018,-0.297721,-0.013056
23,62,-7.465769,-0.557268,0.211528,-0.079409,0.467851,0.415358,0.296312,0.032498,0.602508
23,63,-7.715595,-2.135144,0.39294,0.469959,0.502396,0.246485,0.851215,-0.283238,-0.31729
23,64,-7.405671,-3.275531,0.215832,-0.106177,0.305746,0.81364,1.223754,-0.838802,-1.00626
23,65,-9.70896,-2.304244,0.274049,0.315324,0.501368,0.126857,0.886721,-0.654928,-1.19185
23,66,-9.491114,-3.126478,0.127763,0.103936,0.276209,-0.098609,1.364767,-0.575325,-0.804964
23,67,-9.5528,-3.340143,0.242009,-0.357776,0.158375,0.190977,-0.266189,-0.977262,-1.494492
23,68,-8.340047,-3.135795,0.223212,-0.043099,0.162886,0.353429,1.122693,-0.5424,-0.727763
23,69,-7.474417,-3.31385,0.026307,-0.395258,0.332955,0.214807,0.069782,-0.628803,-0.770289
23,70,-6.409403,-2.075743,0.043535,-0.200594,0.411558,0.178133,0.828634,-0.130747,0.880179
23,71,-6.407682,-2.913515,-0.145185,0.040379,0.434425,0.023626,-0.098606,-0.300912,-0.353791
23,74,-20.392074,8.034028,-0.426989,0.809919,1.388249,1.398079,-0.309416,0.738751,0.719582
23,75,-20.506309,8.020418,-1.178474,1.703527,1.210365,1.75051,0.713126,-0.166576,0.998578
23,76,-20.864706,8.158674,-1.358335,1.072318,1.144193,2.01886,0.679947,-0.333235,0.260752
23,77,-20.693881,9.2664,-1.568853,1.081345,1.429266,1.8829,0.715993,-0.137597,0.448081
23,78,-20.334663,6.33094,-0.001331,0.142885,1.332424,1.305535,1.083315,1.32644,0.30856
23,79,-19.116691,4.904667,0.217393,0.3276,1.170894,1.299076,-0.617096,1.489912,0.952452
23,80,-19.340444,4.555754,0.264784,0.464676,1.06338,0.812667,1.026174,1.221882,0.190406
23,81,-20.301367,5.99151,0.234942,0.519846,1.240412,0.743196,-0.425365,1.293005,-0.333436
23,82,-20.774499,9.665761,-1.537565,1.040871,1.363639,1.899972,0.50865,0.111205,1.373216
23,83,-21.224779,10.199922,-1.536321,1.21483,1.437903,1.432536,-0.309256,0.067409,0.382692
23,84,-20.58872,10.097053,-1.467776,1.067105,1.354658,1.514625,-0.932456,-0.066661,0.404717
23,121,-13.975891,-7.660184,1.946916,1.220279,-0.548054,0.362982,0.892879,-0.894678,0.486562
23,122,-14.817367,-8.637187,2.08388,1.404912,-0.688339,0.644928,0.15492,-0.90297,0.728245
23,123,-13.861909,-8.199285,2.070253,1.337608,-0.606859,-0.051377,-0.529404,-1.139505,-0.741067
23,124,-14.8575,-9.443754,2.17102,1.571771,-0.955813,0.536731,0.460218,-1.336581,-0.940741
23,125,-16.241319,-9.283836,2.704973,1.976459,-1.035683,0.796928,-0.098376,-1.281791,-0.04061
23,127,9.755712,6.6874,1.655122,-1.224031,-3.387581,1.898304,1.62797,0.4582,-1.960088
23,128,10.836607,4.620695,-1.890131,0.811676,-2.56549,1.359495,1.167615,-0.288872,-0.908238
23,129,8.617533,-0.172382,-1.628838,-0.90833,1.325294,0.815441,1.084612,0.455942,-1.240802
23,130,10.480955,4.001716,-2.241513,0.242218,-2.791134,1.134704,0.506817,-0.05136,-0.118663
23,131,8.469316,3.070309,-2.434322,0.753137,-1.385292,0.922504,-1.128211,-0.405582,0.407058
23,132,10.588075,3.314038,-2.589011,0.796101,0.434992,0.884723,-1.083162,-0.964532,0.336962
23,133,7.893577,-0.35595,-2.775661,-0.650056,1.041961,-0.629259,0.259248,-0.923782,-0.634194
23,134,7.13237,-0.625323,-2.67664,-1.523321,1.203723,-0.174023,-1.379576,-0.39972,-0.612603
23,135,7.723798,0.645306,-3.824544,-1.136854,0.197622,-0.706354,0.036366,-1.212526,-0.270162
24,1,-1.902428,-16.049824,1.463162,-0.867257,-1.468302,1.94508,0.13306,-1.362498,-0.267788
24,2,0.270379,-12.184047,1.331433,-0.258922,-0.748621,1.165008,-1.12615,0.219453,1.100405
24,3,2.014514,-8.382864,0.968529,-0.324703,-0.213546,1.590046,0.53106,0.630312,1.873937
24,4,4.148172,-3.783621,0.704874,0.132496,0.650073,0.825032,0.628333,0.883788,-0.221022
24,5,5.347217,-2.117888,0.725158,0.910413,1.203677,-0.075942,-0.205178,1.057306,-0.663106
24,6,4.338186,-5.118002,0.717537,0.086809,0.506504,0.56417,0.605748,0.533265,-0.631018
24,7,2.900358,-11.372058,1.369714,-0.03963,-0.529243,1.466326,-0.164921,0.609709,2.320822
24,8,4.064985,-7.955191,1.056458,-0.116847,-0.009509,1.302113,-0.830684,0.729259,0.524671
24,9,6.28006,-1.612907,0.871117,1.128541,1.135983,0.076685,-1.505312,1.367616,-0.460762
24,10,7.258094,-0.05167,0.522184,1.202763,1.513556,-0.094781,1.169232,1.383404,-0.30156
24,11,7.482019,0.441658,0.567223,1.438871,1.265707,-0.252199,1.171292,0.444779,-0.349576
24,12,6.243078,-2.332634,0.956375,1.44448,1.177965,-0.103487,1.333307,1.10367,0.024141
24,13,4.184432,-6.39559,1.003922,0.222172,0.276055,0.788641,0.671424,0.460172,-0.645024
24,14,2.676919,-11.962373,1.974269,0.618822,-0.843163,0.846333,-2.235441,0.07478,-0.08828
24,15,0.879414,-14.857049,1.672747,-0.205004,-1.336972,1.51483,0.359429,-0.976564,0.201676
24,16,-0.091874,-18.886303,1.668694,-0.314668,-1.728269,2.406271,-1.32198,-1.36169,-0.270149
24,17,-1.063435,-20.529017,2.148256,-0.181038,-1.87864,1.82238,-1.144626,-1.900104,-0.686575
24,18,-0.483562,-17.644609,1.445219,-1.083133,-1.633061,1.861843,-1.598888,-1.411655,0.326931
24,21,3.657545,-6.749045,1.144532,0.293764,0.003272,0.378192,-1.913398,0.919286,0.444757
24,22,8.87383,-0.914426,-0.02197,-0.077398,1.303822,0.192875,1.176042,1.385893,-0.06517
24,23,10.556696,1.220708,-1.641341,1.479068,1.367453,-0.20669,1.109924,-0.645295,-0.622186
24,24,11.011141,1.977319,-1.910268,2.116162,-0.040726,0.35681,0.545012,-0.902912,0.625003
24,25,5.878607,1.086494,1.205898,2.841652,1.118775,-2.133664,-0.884581,0.964491,-0.914614
24,31,2.863178,-1.2593,-0.971313,-1.791124,0.852588,0.495561,0.055824,0.49252,0.994592
24,32,2.010246,-6.848173,-0.074778,-2.471141,0.048286,1.358309,-0.102959,0.189377,0.492912
24,33,5.525268,-2.098627,-0.621388,-1.549979,1.335571,0.873034,0.641372,1.223512,0.405543
24,34,11.663997,9.629274,7.459149,-1.027409,0.497685,1.609537,0.989033,-0.858334,1.184854
24,35,12.882566,11.759628,6.184179,-1.560518,3.967609,1.060993,1.352069,-1.669397,0.367831
24,36,12.88188,12.616644,5.695525,-0.1425,5.419251,0.177599,0.823854,-0.783166,1.756135
24,37,11.538913,10.419852,7.315442,-1.445335,0.565868,1.532742,0.969987,-0.950355,0.370705
24,38,9.871897,7.688377,5.101811,-0.718624,-2.155554,0.999583,1.019151,-0.028667,-0.840741
24,39,8.897827,5.917462,-1.216793,2.318379,-2.607232,-0.263167,-1.281461,0.329263,-1.198346
24,44,-0.033993,-2.226911,1.163373,1.66391,0.738055,-2.826905,1.210807,0.983888,-0.593766
24,45,7.358457,8.456386,3.592768,0.46044,-3.119213,0.344795,-1.14087,0.36077,-1.337222
24,46,9.535198,9.193029,6.976531,0.117065,-0.190654,0.770476,-0.990389,0.154845,-1.113363
24,47,8.505527,8.088847,2.80368,-0.297692,-3.104415,1.061005,0.279916,2.024429,-1.276244
24,48,10.111767,10.340855,7.285051,-1.18048,0.353014,1.187503,1.068172,-0.963289,0.085524
24,49,10.593258,10.073207,7.697107,-0.555428,0.42845,0.878917,-1.211434,-0.982652,-0.772113
24,50,10.206276,10.487467,7.027319,-1.287468,2.084513,1.033778,1.440017,-1.349118,0.188178
24,52,7.902066,3.460951,-1.633867,3.232166,0.344758,-0.546177,1.190591,-0.99393,-0.473944
24,53,10.995191,4.478255,-1.017711,4.261046,0.382639,-0.516204,1.246377,-0.657442,-0.101736
24,54,10.890382,4.114479,-1.202695,3.797934,0.474467,-0.181962,1.230721,-0.947305,-0.852027
